Release,PropertyNS,PropertyName,QualifiedType,Definition,SubstitutionGroupQualifiedProperty,IsElement,IsAbstract,Keywords,ExampleContent,UsageInfo,QualifiedProperty
3.0,cbrn,RadRawDoseRate,cbrn:DoseRateType,"A DoseRate measurement data element(s) used to produce derived data. There shall be no duplicate IDREF values in the list. This is required whenever the element is used within a DerivedData block, but is prohibited otherwise.",,TRUE,FALSE,,,,cbrn:RadRawDoseRate
3.0,cbrn,RadRawExposureRate,cbrn:ExposureRateType,"An ExposureRate measurement data element(s) used to produce derived data. There shall be no duplicate IDREF values in the list. This is required whenever the element is used within a DerivedData block, and prohibited otherwise.",,TRUE,FALSE,,,,cbrn:RadRawExposureRate
3.0,cbrn,RadRawGrossCounts,cbrn:GrossCountsType,"A GrossCounts measurement data element(s) used to produce derived data. There shall be no duplicate IDREF values in the list. This is required whenever the element is used within a DerivedData block, and prohibited otherwise.",,TRUE,FALSE,,,,cbrn:RadRawGrossCounts
3.0,cbrn,RadRawSpectrum,cbrn:SpectrumType,"A Spectrum data element(s) used to produce derived data. There shall be no duplicate IDREF values in the list. This is required whenever the element is used within a DerivedData block, and is prohibited otherwise.",,TRUE,FALSE,,,,cbrn:RadRawSpectrum
3.0,cbrn,RadRawTotalDoseValue,cbrn:TotalDoseType,A TotalDose measurement data element(s) used to produce derived data. There shall be no duplicate IDREF values in the list. This is required whenever the element is used within a DerivedData block and prohibited otherwise.,,TRUE,FALSE,,,,cbrn:RadRawTotalDoseValue
3.0,cbrn,RadRawTotalExposureValue,cbrn:TotalExposureType,"A TotalExposure measurement data element(s) used to produce derived data. There shall be no duplicate IDREF values in the list. This is required whenever the element is used within a DerivedData block, and prohibited otherwise.",,TRUE,FALSE,,,,cbrn:RadRawTotalExposureValue
3.0,nc,RangeMaximumDecimalValue,niem-xs:decimal,A maximum value of a range.,,TRUE,FALSE,,,,nc:RangeMaximumDecimalValue
3.0,nc,RangeMaximumDoubleValue,niem-xs:double,A maximum value of a range.,,TRUE,FALSE,,,,nc:RangeMaximumDoubleValue
3.0,nc,RangeMaximumIntegerValue,niem-xs:integer,A maximum value of a range.,,TRUE,FALSE,,,,nc:RangeMaximumIntegerValue
3.0,nc,RangeMaximumUnsignedIntegerValue,niem-xs:unsignedInt,A maximum value of a range.,,TRUE,FALSE,,,,nc:RangeMaximumUnsignedIntegerValue
3.0,nc,RangeMinimumDecimalValue,niem-xs:decimal,A minimum value of a range.,,TRUE,FALSE,,,,nc:RangeMinimumDecimalValue
3.0,nc,RangeMinimumDoubleValue,niem-xs:double,A minimum value of a range.,,TRUE,FALSE,,,,nc:RangeMinimumDoubleValue
3.0,nc,RangeMinimumIntegerValue,niem-xs:integer,A minimum value of a range.,,TRUE,FALSE,,,,nc:RangeMinimumIntegerValue
3.0,nc,RangeMinimumUnsignedIntegerValue,niem-xs:unsignedInt,A minimum value of a range.,,TRUE,FALSE,,,,nc:RangeMinimumUnsignedIntegerValue
3.0,j,RansomMoneyCode,ncic:RMICodeType,A kind of ransom money.,,TRUE,FALSE,,,,j:RansomMoneyCode
3.0,j,RapSheet,j:RapSheetType,"A ""Record of Arrests and Prosecutions"", also known as Criminal History record.",,TRUE,FALSE,,,,j:RapSheet
3.0,j,RapSheetAttentionText,nc:TextType,A person or entity to whose attention the Rap Sheet response will be directed.,,TRUE,FALSE,,,,j:RapSheetAttentionText
3.0,j,RapSheetAugmentationPoint,,An augmentation point for RapSheetType.,,TRUE,TRUE,,,,j:RapSheetAugmentationPoint
3.0,j,RapSheetCaveat,j:CaveatType,A set of caveat information relating to the production or use of the Rap Sheet.,,TRUE,FALSE,,,,j:RapSheetCaveat
3.0,j,RapSheetCycle,j:RapSheetCycleType,"A criminal history cycle, based upon a fingerprint submission that either establishes the subject record or positively identifies the current submission to the existing subject record.",,TRUE,FALSE,,,,j:RapSheetCycle
3.0,j,RapSheetCycleAugmentationPoint,,An augmentation point for RapSheetCycleType.,,TRUE,TRUE,,,,j:RapSheetCycleAugmentationPoint
3.0,j,RapSheetCycleCaveat,j:CaveatType,"A set of caveat information related to an entire cycle, e.g., a Certificate of Good Conduct or Restoration of Rights.",,TRUE,FALSE,,,,j:RapSheetCycleCaveat
3.0,j,RapSheetCycleEarliestDate,nc:DateType,"An earliest date included in the Rap Sheet cycle, the earliest of arrest date, arrest disposition, prosecutor disposition, or court disposition dates.",,TRUE,FALSE,,,,j:RapSheetCycleEarliestDate
3.0,j,RapSheetCycleTrackingIdentificationID,niem-xs:string,A unique number or alphanumeric identifier assigned to the entire Rap Sheet cycle.,,TRUE,FALSE,,,,j:RapSheetCycleTrackingIdentificationID
3.0,j,RapSheetNonCriminalInformationAugmentationPoint,,An augmentation point for RapSheetNonCriminalInformationType.,,TRUE,TRUE,,,,j:RapSheetNonCriminalInformationAugmentationPoint
3.0,j,RapSheetPersonBiometricsAssociationAugmentationPoint,,An augmentation point for RapSheetPersonBiometricsAssociationType.,,TRUE,TRUE,,,,j:RapSheetPersonBiometricsAssociationAugmentationPoint
3.0,j,RapSheetPersonDNAAugmentationPoint,,An augmentation point for RapSheetPersonDNAType.,,TRUE,TRUE,,,,j:RapSheetPersonDNAAugmentationPoint
3.0,j,RapSheetPurposeCode,j:RapSheetPurposeCodeType,A purpose for which a Rap Sheet may be used.,,TRUE,FALSE,,,,j:RapSheetPurposeCode
3.0,j,RapSheetTransactionControlIdentification,nc:IdentificationType,"A Transaction Control Number (TCN) is the identification for a fingerprint event, submitted from the Livescan device to AFIS when transmitting fingerprints.  The TCN links the offender to the fingerprint event.",,TRUE,FALSE,,,,j:RapSheetTransactionControlIdentification
3.0,j,RapSheetTripleIStatusText,nc:TextType,"A status based on the Interstate Identification Index system (III - ""Triple I""), a cooperative federal-state system for the exchange of criminal history records maintained in the criminal history repositories of the states and the FBI.  When a query on a subject's criminal history is submitted to III, a response record from one or more states and/or the FBI will be transmitted immediately, or an acknowledgment with a notice of when the record will be provided. Allowable values Multi-state, Unknown, and CA only (example state).",,TRUE,FALSE,,,,j:RapSheetTripleIStatusText
3.0,it,RateOfExchangePercent,nc:PercentType,A rate at which one specified currency is expressed in another specified currency,,TRUE,FALSE,,,,it:RateOfExchangePercent
3.0,cbrn,ReachbackData,cbrn:ReachbackDataType,A set of information regarding Reachback.,,TRUE,FALSE,,,,cbrn:ReachbackData
3.0,cbrn,ReachbackDataAugmentationPoint,,An augmentation point for cbrn:ReachbackDataType.,,TRUE,TRUE,,,,cbrn:ReachbackDataAugmentationPoint
3.0,cbrn,ReachbackFindingsText,nc:TextType,A description of reachback findings.,,TRUE,FALSE,,,,cbrn:ReachbackFindingsText
3.0,cbrn,ReachbackReasonText,nc:TextType,A text description of the reason for a reachback request.,,TRUE,FALSE,,,,cbrn:ReachbackReasonText
3.0,cbrn,ReachbackRecommendationCode,cbrncl:ReachbackRecommendationCodeType,A description of a reachback recommendation.,,TRUE,FALSE,,,,cbrn:ReachbackRecommendationCode
3.0,cbrn,ReachbackRecommendationDateTime,niem-xs:dateTime,A DateTime that a reachback recommendation was made.,,TRUE,FALSE,,,,cbrn:ReachbackRecommendationDateTime
3.0,cbrn,ReachbackRequestCode,cbrncl:ReachbackRequestCodeType,A code for a category of reachback request.,,TRUE,FALSE,,,,cbrn:ReachbackRequestCode
3.0,nc,RealEstate,nc:RealEstateType,A piece of land and any permanent structures and natural resources on it.,,TRUE,FALSE,,,,nc:RealEstate
3.0,nc,RealEstateAcreageText,nc:TextType,An area of land measured in acres.,,TRUE,FALSE,,,,nc:RealEstateAcreageText
3.0,nc,RealEstateAttachedFacility,nc:FacilityType,A permanent structure attached or affixed to real estate.,,TRUE,FALSE,Improvement,,,nc:RealEstateAttachedFacility
3.0,nc,RealEstateAugmentationPoint,,An augmentation point for RealEstateType.,,TRUE,TRUE,,,,nc:RealEstateAugmentationPoint
3.0,nc,RealEstateBoundaryDescriptionText,nc:TextType,A description of the boundary or real property limits of a piece of real estate.,,TRUE,FALSE,,,,nc:RealEstateBoundaryDescriptionText
3.0,cbrn,RealTimeDuration,niem-xs:duration,A total clock time (in ISO 8601 format) expended by an instrument in collecting a measurement; the duration shall be greater than zero.,,TRUE,FALSE,,,,cbrn:RealTimeDuration
3.0,cyfs,ReasonableEffortsDescriptionText,nc:TextType,A description of the steps and activities that the agency took to achieve permanency goal.,,TRUE,FALSE,,,,cyfs:ReasonableEffortsDescriptionText
3.0,cyfs,ReasonableEffortsIndicator,niem-xs:boolean,True if the court has found that reasonable efforts were made to reunify the child with their family; false otherwise.,,TRUE,FALSE,,,,cyfs:ReasonableEffortsIndicator
3.0,scr,ReasonExcludedAdmissionCodeText,niem-xs:token,A Historical information on the subject relevant to why their admission into the US should be excluded.,,TRUE,FALSE,,,,scr:ReasonExcludedAdmissionCodeText
3.0,cyfs,ReasonForInitialRemovalText,nc:TextType,A primary reason that the child was removed from the home.,,TRUE,FALSE,,,,cyfs:ReasonForInitialRemovalText
3.0,j,ReasonForSeparationText,nc:TextType,A description of the reason a person is to be kept separated from someone else.,,TRUE,FALSE,,,,j:ReasonForSeparationText
3.0,m,ReasonInterimISSCIssued,,A data concept for a reason why an interim International Ship Security Certificate (ISSC) was issued.,,TRUE,TRUE,,,,m:ReasonInterimISSCIssued
3.0,m,ReasonInterimISSCIssuedText,nc:TextType,A reason why an interim International Ship Security Certificate (ISSC) was issued.,m:ReasonInterimISSCIssued,TRUE,FALSE,,,,m:ReasonInterimISSCIssuedText
3.0,cyfs,ReceivedByTrackingID,niem-xs:string,An identifier of a person receiving a record.,,TRUE,FALSE,,,,cyfs:ReceivedByTrackingID
3.0,j,ReceiverEmailID,niem-xs:string,An email address the message was sent to.,,TRUE,FALSE,,,,j:ReceiverEmailID
3.0,j,ReceiverInstantMessengerID,niem-xs:string,An other contact address the communication was sent to.,,TRUE,FALSE,,,,j:ReceiverInstantMessengerID
3.0,j,ReceiverNetworkAddressID,niem-xs:string,A network address the communication was sent to.,,TRUE,FALSE,,,,j:ReceiverNetworkAddressID
3.0,j,ReceiverOrganization,nc:OrganizationType,An organization who the communication was sent to.,,TRUE,FALSE,,,,j:ReceiverOrganization
3.0,j,ReceiverPerson,nc:PersonType,A person who the communication was sent to.,,TRUE,FALSE,,,,j:ReceiverPerson
3.0,j,ReceiverTelephoneNumber,nc:TelephoneNumberType,A telephone number used to receive call.,,TRUE,FALSE,,,,j:ReceiverTelephoneNumber
3.0,cyfs,RecentLifeChangesDescriptionText,nc:TextType,"A description of recent major life changes, generally in the prior year.",,TRUE,FALSE,,,,cyfs:RecentLifeChangesDescriptionText
3.0,j,RecipientLocation,nc:LocationType,An address the piece of mail was sent to.,,TRUE,FALSE,,,,j:RecipientLocation
3.0,j,RecipientOrganization,nc:OrganizationType,An organization the mail was sent to.,,TRUE,FALSE,,,,j:RecipientOrganization
3.0,j,RecipientPerson,nc:PersonType,A person the mail was sent to.,,TRUE,FALSE,,,,j:RecipientPerson
3.0,m,RecognizedISSCSecurityEntity,nc:EntityType,A Recognized Security Organization/Flag Administration for an International Ship Security Certificate (ISSC).,,TRUE,FALSE,,,,m:RecognizedISSCSecurityEntity
3.0,j,Recommendation,nc:CommentType,A recommendation that results from an analysis.,,TRUE,FALSE,,,,j:Recommendation
3.0,scr,RecordingMethodText,nc:TextType,A manner in which the interview was recorded.,,TRUE,FALSE,,Stenographer,,scr:RecordingMethodText
3.0,m,RecordLocatorIdentification,nc:IdentificationType,An identification of a passenger name record (PNR).,,TRUE,FALSE,,,,m:RecordLocatorIdentification
3.0,nc,Referral,nc:ReferralType,"A recommendation of a person to an activity, program, or product.",,TRUE,FALSE,,,,nc:Referral
3.0,nc,ReferralActivity,nc:ActivityType,An activity or program to which a person is directed to attend or perform.,,TRUE,FALSE,,,,nc:ReferralActivity
3.0,j,ReferralAugmentation,j:ReferralAugmentationType,Additional information about a referral.,nc:ReferralAugmentationPoint,TRUE,FALSE,,,,j:ReferralAugmentation
3.0,nc,ReferralAugmentationPoint,,An augmentation point for ReferralType.,,TRUE,TRUE,,,,nc:ReferralAugmentationPoint
3.0,j,ReferralCourtOrder,j:CourtOrderType,A court order that issues a referral for a person.,,TRUE,FALSE,,,,j:ReferralCourtOrder
3.0,nc,ReferralEntity,nc:EntityType,An entity to which a person has been referred.,,TRUE,FALSE,,,,nc:ReferralEntity
3.0,nc,ReferralIssuer,nc:EntityType,"An entity which recommends a person to an activity, program, or product.",,TRUE,FALSE,,,,nc:ReferralIssuer
3.0,nc,ReferralItem,nc:ItemType,A property item to which a person has been directed.,,TRUE,FALSE,,,,nc:ReferralItem
3.0,nc,ReferralMandatoryIndicator,niem-xs:boolean,True if a referral is required; false if a referral is optional.,,TRUE,FALSE,,,,nc:ReferralMandatoryIndicator
3.0,nc,ReferralPerson,nc:PersonType,A person who is being directed to a relevant service or product.,,TRUE,FALSE,,,,nc:ReferralPerson
3.0,cyfs,ReferralReasonText,nc:TextType,A reason a client was referred to a program.,,TRUE,FALSE,,,,cyfs:ReferralReasonText
3.0,nc,ReferralSupervisor,nc:EntityType,An entity which is responsible for ensuring that a person follows a referral.,,TRUE,FALSE,,,,nc:ReferralSupervisor
3.0,j,RegisterAction,j:RegisterActionType,A history of action for a case.,,TRUE,FALSE,,,,j:RegisterAction
3.0,j,RegisterActionAugmentationPoint,,An augmentation point for RegisterActionType.,,TRUE,TRUE,,,,j:RegisterActionAugmentationPoint
3.0,j,RegisterActionDate,nc:DateType,A date an action took place in a register of actions.,,TRUE,FALSE,,,,j:RegisterActionDate
3.0,j,RegisterActionDescriptionText,nc:TextType,A description of something that happened in a case in a register of actions entry.,,TRUE,FALSE,,,,j:RegisterActionDescriptionText
3.0,j,RegisterActionJudge,j:CaseOfficialType,An associated judge in a register of actions.,,TRUE,FALSE,,,,j:RegisterActionJudge
3.0,j,RegisterActionTitleText,nc:TextType,A title or kind of register of actions entry.,,TRUE,FALSE,,,,j:RegisterActionTitleText
3.0,j,RegisteredOffender,j:RegisteredOffenderType,A person that is required to register their residential information with a local law enforcement agency due to having been convicted of a certain kind of crime.,,TRUE,FALSE,,,,j:RegisteredOffender
3.0,j,RegisteredOffenderAbsconderIndicator,niem-xs:boolean,True if the offender has failed to register or is noncompliant to registration requirements; false otherwise.,,TRUE,FALSE,,,,j:RegisteredOffenderAbsconderIndicator
3.0,j,RegisteredOffenderAugmentationPoint,,An augmentation point for RegisteredOffenderType.,,TRUE,TRUE,,,,j:RegisteredOffenderAugmentationPoint
3.0,j,RegisteredOffenderCategory,,A data concept for a kind of offender registration.,,TRUE,TRUE,,,,j:RegisteredOffenderCategory
3.0,j,RegisteredOffenderCategoryCode,ndex:RegisteredOffenderCategoryCodeType,A kind of offender registration.,j:RegisteredOffenderCategory,TRUE,FALSE,,,,j:RegisteredOffenderCategoryCode
3.0,j,RegisteredOffenderCategoryText,nc:TextType,A kind of offense for which a person must register as being an offender.,,TRUE,FALSE,,,,j:RegisteredOffenderCategoryText
3.0,j,RegisteredOffenderConditionsText,nc:TextType,A description of the stipulations set forth in applying offender registration requirements for the offender.,,TRUE,FALSE,,,,j:RegisteredOffenderConditionsText
3.0,j,RegisteredOffenderConviction,j:ConvictionType,A conviction that led to a person's status as a registered offender.,,TRUE,FALSE,,,,j:RegisteredOffenderConviction
3.0,j,RegisteredOffenderCourtOrder,j:CourtOrderType,A court order mandating a person register as an offender.,,TRUE,FALSE,,,,j:RegisteredOffenderCourtOrder
3.0,j,RegisteredOffenderDescriptionText,nc:TextType,A description of a registered offense for which a person must register.,,TRUE,FALSE,,,,j:RegisteredOffenderDescriptionText
3.0,j,RegisteredOffenderEndDate,nc:DateType,A date a person no longer must register as an offender.,,TRUE,FALSE,,,,j:RegisteredOffenderEndDate
3.0,j,RegisteredOffenderEntryDate,nc:DateType,A date a person initially registered as an offender.,,TRUE,FALSE,,,,j:RegisteredOffenderEntryDate
3.0,j,RegisteredOffenderIdentification,nc:IdentificationType,An identification identifying a person as a certain kind of registered offender.,,TRUE,FALSE,,,,j:RegisteredOffenderIdentification
