Release,TypeNamespacePrefix,TypeName,QualifiedType,ContentStyle,SimpleStyle,IsMetadata,IsAdapter,IsAugmentation,Keywords,ExampleContent,UsageInfo,Definition,SimpleTypeNamespacePrefix,SimpleTypeName,SimpleQualifiedType,ParentTypeNamespacePrefix,ParentTypeName,ParentQualifiedType
4.2,occs,FacilityUsageLevel1CodeType,occs:FacilityUsageLevel1CodeType,CSC,atomic,0,0,0,,,,A data type for Level 1 facility usage codes.,occs,FacilityUsageLevel1CodeSimpleType,occs:FacilityUsageLevel1CodeSimpleType,,,
4.2,occs,FacilityUsageLevel2CodeSimpleType,occs:FacilityUsageLevel2CodeSimpleType,S,atomic,0,0,0,,,,A data type for Level 2 facility usage codes.,xs,token,xs:token,,,
4.2,occs,FacilityUsageLevel2CodeType,occs:FacilityUsageLevel2CodeType,CSC,atomic,0,0,0,,,,A data type for Level 2 facility usage codes.,occs,FacilityUsageLevel2CodeSimpleType,occs:FacilityUsageLevel2CodeSimpleType,,,
4.2,occs-4.0.2,FacilityUsageCodeSimpleType,occs-4.0.2:FacilityUsageCodeSimpleType,S,atomic,0,0,0,,,,A data type for the categories of facilities.,xs,token,xs:token,,,
4.2,occs-4.0.2,FacilityUsageCodeType,occs-4.0.2:FacilityUsageCodeType,CSC,atomic,0,0,0,,,,A data type for the categories of facilities.,occs-4.0.2,FacilityUsageCodeSimpleType,occs-4.0.2:FacilityUsageCodeSimpleType,,,
4.2,occs-4.0.2,FacilityUsageLevel1CodeSimpleType,occs-4.0.2:FacilityUsageLevel1CodeSimpleType,S,atomic,0,0,0,,,,A data type for Level 1 facility usage codes.,xs,token,xs:token,,,
4.2,occs-4.0.2,FacilityUsageLevel1CodeType,occs-4.0.2:FacilityUsageLevel1CodeType,CSC,atomic,0,0,0,,,,A data type for Level 1 facility usage codes.,occs-4.0.2,FacilityUsageLevel1CodeSimpleType,occs-4.0.2:FacilityUsageLevel1CodeSimpleType,,,
4.2,occs-4.0.2,FacilityUsageLevel2CodeSimpleType,occs-4.0.2:FacilityUsageLevel2CodeSimpleType,S,atomic,0,0,0,,,,A data type for Level 2 facility usage codes.,xs,token,xs:token,,,
4.2,occs-4.0.2,FacilityUsageLevel2CodeType,occs-4.0.2:FacilityUsageLevel2CodeType,CSC,atomic,0,0,0,,,,A data type for Level 2 facility usage codes.,occs-4.0.2,FacilityUsageLevel2CodeSimpleType,occs-4.0.2:FacilityUsageLevel2CodeSimpleType,,,
4.2,occs-4.0.2,FacilityUsageLevel3CodeSimpleType,occs-4.0.2:FacilityUsageLevel3CodeSimpleType,S,atomic,0,0,0,,,,A data type for Level 3 facility usage codes.,xs,token,xs:token,,,
4.2,occs-4.0.2,FacilityUsageLevel3CodeType,occs-4.0.2:FacilityUsageLevel3CodeType,CSC,atomic,0,0,0,,,,A data type for Level 3 facility usage codes.,occs-4.0.2,FacilityUsageLevel3CodeSimpleType,occs-4.0.2:FacilityUsageLevel3CodeSimpleType,,,
4.2,occs-4.0.2,FacilityUsageLevel4CodeSimpleType,occs-4.0.2:FacilityUsageLevel4CodeSimpleType,S,atomic,0,0,0,,,,A data type for Level 4 facility usage codes.,xs,token,xs:token,,,
4.2,occs-4.0.2,FacilityUsageLevel4CodeType,occs-4.0.2:FacilityUsageLevel4CodeType,CSC,atomic,0,0,0,,,,A data type for Level 4 facility usage codes.,occs-4.0.2,FacilityUsageLevel4CodeSimpleType,occs-4.0.2:FacilityUsageLevel4CodeSimpleType,,,
4.2,sar,SuspiciousActivityCodeSimpleType,sar:SuspiciousActivityCodeSimpleType,S,atomic,0,0,0,,,,A data type for the broad categorization of Suspicious Activity.,xs,token,xs:token,,,
4.2,sar,SuspiciousActivityCodeType,sar:SuspiciousActivityCodeType,CSC,atomic,0,0,0,,,,A data type for the broad categorization of Suspicious Activity.,sar,SuspiciousActivityCodeSimpleType,sar:SuspiciousActivityCodeSimpleType,,,
4.2,sar,TargetSectorCodeSimpleType,sar:TargetSectorCodeSimpleType,S,atomic,0,0,0,,,,A data type for the broad categorization of infrastructure type.,xs,token,xs:token,,,
4.2,sar,TargetSectorCodeType,sar:TargetSectorCodeType,CSC,,0,0,0,,,,A data type for the broad categorization of infrastructure type.,sar,TargetSectorCodeSimpleType,sar:TargetSectorCodeSimpleType,,,
4.2,sar,TipClassCodeSimpleType,sar:TipClassCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of threat to which the tip or lead pertains.,xs,token,xs:token,,,
4.2,sar,TipClassCodeType,sar:TipClassCodeType,CSC,,0,0,0,,,,A data type for a kind of threat to which the tip or lead pertains.,sar,TipClassCodeSimpleType,sar:TipClassCodeSimpleType,,,
4.2,sar,TipDomainCodeSimpleType,sar:TipDomainCodeSimpleType,S,atomic,0,0,0,,,,A data type for a broad category of threat to which the tip or lead pertains.,xs,token,xs:token,,,
4.2,sar,TipDomainCodeType,sar:TipDomainCodeType,CSC,,0,0,0,,,,A data type for a broad category of threat to which the tip or lead pertains.,sar,TipDomainCodeSimpleType,sar:TipDomainCodeSimpleType,,,
4.2,scr,ActivityProcessCategoryCodeSimpleType,scr:ActivityProcessCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of activity process.,xs,token,xs:token,,,
4.2,scr,ActivityProcessCategoryCodeType,scr:ActivityProcessCategoryCodeType,CSC,,0,0,0,,,,A data type for a kind of activity process.,scr,ActivityProcessCategoryCodeSimpleType,scr:ActivityProcessCategoryCodeSimpleType,,,
4.2,scr,ActivityProcessClassificationType,scr:ActivityProcessClassificationType,CCC,atomic,0,0,0,,,,A data type describing a kind of Screening activity process.,,,,,,
4.2,scr,ActivityRequestCategoryCodeSimpleType,scr:ActivityRequestCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of activity request.,xs,token,xs:token,,,
4.2,scr,ActivityRequestCategoryCodeType,scr:ActivityRequestCategoryCodeType,CSC,,0,0,0,,,,A data type for a kind of activity request.,scr,ActivityRequestCategoryCodeSimpleType,scr:ActivityRequestCategoryCodeSimpleType,,,
4.2,scr,ActivityRequestClassificationType,scr:ActivityRequestClassificationType,CCC,atomic,0,0,0,,,,A data type describing a classification of Screening activity request.,,,,,,
4.2,scr,ActivityResponseCategoryCodeSimpleType,scr:ActivityResponseCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of activity response.,xs,token,xs:token,,,
4.2,scr,ActivityResponseCategoryCodeType,scr:ActivityResponseCategoryCodeType,CSC,,0,0,0,,,,A data type for a kind of activity response.,scr,ActivityResponseCategoryCodeSimpleType,scr:ActivityResponseCategoryCodeSimpleType,,,
4.2,scr,ActivityResponseClassificationType,scr:ActivityResponseClassificationType,CCC,atomic,0,0,0,,,,A data type describing a classification of Screening activity response.,,,,,,
4.2,scr,ActivityResultsCategoryCodeSimpleType,scr:ActivityResultsCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of activity results.,xs,token,xs:token,,,
4.2,scr,ActivityResultsCategoryCodeType,scr:ActivityResultsCategoryCodeType,CSC,,0,0,0,,,,A data type for a kind of activity results.,scr,ActivityResultsCategoryCodeSimpleType,scr:ActivityResultsCategoryCodeSimpleType,,,
4.2,scr,ActivityResultsClassificationType,scr:ActivityResultsClassificationType,CCC,atomic,0,0,0,,,,A data type describing a classification of Screening activity results.,,,,,,
4.2,scr,AddressAugmentationType,scr:AddressAugmentationType,CCC,,0,0,1,,,,A data type for additional information about an address.,,,,,,
4.2,scr,AddressCategoryCodeSimpleType,scr:AddressCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type describing the kinds of Address types,xs,token,xs:token,,,
4.2,scr,AddressCategoryCodeType,scr:AddressCategoryCodeType,CSC,,0,0,0,,,,A data type describing the kinds of Address types,scr,AddressCategoryCodeSimpleType,scr:AddressCategoryCodeSimpleType,,,
4.2,scr,AddressClassificationType,scr:AddressClassificationType,CCC,atomic,0,0,0,,,,A data type for classification of an ADDRESS,,,,,,
4.2,scr,AgentAssociationType,scr:AgentAssociationType,CCC,atomic,0,0,0,,,,A data type for a relationship between a Person and a Person Role,,,,nc,AssociationType,nc:AssociationType
4.2,scr,AircraftFlightPlanSummaryAssociationType,scr:AircraftFlightPlanSummaryAssociationType,CCC,,0,0,0,,,,"A data type for an association between a flight plan summary, an aircraft, and a carrier.",,,,nc,AssociationType,nc:AssociationType
4.2,scr,AlertAugmentationType,scr:AlertAugmentationType,CCC,,0,0,1,,,,A data type for additional information about an alert.,,,,,,
4.2,scr,AlertCategoryCodeSimpleType,scr:AlertCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for denoting the type of alert message.,xs,token,xs:token,,,
4.2,scr,AlertCategoryCodeType,scr:AlertCategoryCodeType,CSC,,0,0,0,,,,A data type for denoting the type of alert message.,scr,AlertCategoryCodeSimpleType,scr:AlertCategoryCodeSimpleType,,,
4.2,scr,AlienDeportationEscortReasonType,scr:AlienDeportationEscortReasonType,CCC,atomic,0,0,0,,,,A data type for an explanation why a DHS designated person is required to accompany the person during DEPORTATION.,,,,,,
4.2,scr,AlienDeportationType,scr:AlienDeportationType,CCC,atomic,0,0,0,,,,A data type for an involuntary DEPARTURE of a PERSON based on a judicial decision or inspectors discretion.,,,,,,
4.2,scr,AlienDetentionType,scr:AlienDetentionType,CCC,,0,0,0,,,,A data type that supplements information for nc:SupervisionType,,,,nc,SupervisionType,nc:SupervisionType
4.2,scr,AlienEntryStatusType,scr:AlienEntryStatusType,CCC,atomic,0,0,0,,,,A data type for an entry status of an alien.,,,,nc,StatusType,nc:StatusType
4.2,scr,AlienExchangeVisitorType,scr:AlienExchangeVisitorType,CCC,,0,0,0,,,,A data type for an applied augmentation for type im:AlienExchangeVisitorType,,,,,,
4.2,scr,AlienStatusWhenFoundType,scr:AlienStatusWhenFoundType,CCC,atomic,0,0,0,,,,A data type for information on an aliens activity when apprehended during entry into the United States.,,,,,,
4.2,scr,ArrestAugmentationType,scr:ArrestAugmentationType,CCC,,0,0,1,,,,A data type for additional information about an arrest.,,,,,,
4.2,scr,ArrestMethodCategoryCodeSimpleType,scr:ArrestMethodCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type describing the kinds of Apprehension methods,xs,token,xs:token,,,
4.2,scr,ArrestMethodCategoryCodeType,scr:ArrestMethodCategoryCodeType,CSC,,0,0,0,,,,A data type describing the kinds of Apprehension methods,scr,ArrestMethodCategoryCodeSimpleType,scr:ArrestMethodCategoryCodeSimpleType,,,
4.2,scr,ArrestMethodType,scr:ArrestMethodType,CCC,atomic,0,0,0,,,,A data type for a information on the manner of ARREST,,,,,,
4.2,scr,BenefitApplicationCategoryCodeSimpleType,scr:BenefitApplicationCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of benefit application.,xs,token,xs:token,,,
4.2,scr,BenefitApplicationCategoryCodeType,scr:BenefitApplicationCategoryCodeType,CSC,,0,0,0,,,,A data type for a kind of benefit application.,scr,BenefitApplicationCategoryCodeSimpleType,scr:BenefitApplicationCategoryCodeSimpleType,,,
4.2,scr,BenefitApplicationEncounterType,scr:BenefitApplicationEncounterType,CCC,atomic,0,0,0,,,,A data type for a Person Encounter involving the processing of a Benefit Application service request.,,,,nc,PersonEncounterType,nc:PersonEncounterType
4.2,scr,BenefitApplicationStatusCategoryCodeSimpleType,scr:BenefitApplicationStatusCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a status of a benefit application.,xs,token,xs:token,,,
4.2,scr,BenefitApplicationStatusCategoryCodeType,scr:BenefitApplicationStatusCategoryCodeType,CSC,,0,0,0,,,,A data type for a status of a benefit application.,scr,BenefitApplicationStatusCategoryCodeSimpleType,scr:BenefitApplicationStatusCategoryCodeSimpleType,,,
4.2,scr,BenefitApplicationStatusType,scr:BenefitApplicationStatusType,CCC,atomic,0,0,0,,,,A data type for a status of a benefit application.,,,,nc,StatusType,nc:StatusType
4.2,scr,BenefitApplicationType,scr:BenefitApplicationType,CCC,atomic,0,0,0,,,,A data type for additional document information supporting a BENEFIT APPLICATION ENCOUNTER. ,,,,nc,DocumentType,nc:DocumentType
4.2,scr,BenefitDocumentCategoryCodeSimpleType,scr:BenefitDocumentCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of benefit document.,xs,token,xs:token,,,
4.2,scr,BenefitDocumentCategoryCodeType,scr:BenefitDocumentCategoryCodeType,CSC,,0,0,0,,,,A data type for a kind of benefit document.,scr,BenefitDocumentCategoryCodeSimpleType,scr:BenefitDocumentCategoryCodeSimpleType,,,
4.2,scr,BenefitDocumentStatusCategoryCodeSimpleType,scr:BenefitDocumentStatusCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type describing the kinds of status categories for Benefit Documents,xs,token,xs:token,,,
4.2,scr,BenefitDocumentStatusCategoryCodeType,scr:BenefitDocumentStatusCategoryCodeType,CSC,,0,0,0,,,,A data type describing the kinds of status categories for Benefit Documents,scr,BenefitDocumentStatusCategoryCodeSimpleType,scr:BenefitDocumentStatusCategoryCodeSimpleType,,,
4.2,scr,BenefitDocumentStatusType,scr:BenefitDocumentStatusType,CCC,,0,0,0,,,,A data type for describing the state of a BENEFIT DOCUMENT,,,,nc,StatusType,nc:StatusType
4.2,scr,BenefitDocumentType,scr:BenefitDocumentType,CCC,atomic,0,0,0,,,,A data type for the document detailing Benefit information,,,,nc,DocumentType,nc:DocumentType
4.2,scr,BiographicType,scr:BiographicType,CCC,atomic,0,0,0,,,,A data type for description of a PERSON at a specific point in time,,,,,,
4.2,scr,BiometricCategoryCodeSimpleType,scr:BiometricCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type describing the kinds of biometrics used for Screening,xs,token,xs:token,,,
4.2,scr,BiometricImageCategoryCodeSimpleType,scr:BiometricImageCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a BIOMETRIC IMAGE TYPE.,xs,token,xs:token,,,
4.2,scr,CargoFlightPlanSummaryAssociationType,scr:CargoFlightPlanSummaryAssociationType,CCC,,0,0,0,,,,A data type for an association between a flight plan summary and cargo.,,,,nc,AssociationType,nc:AssociationType
4.2,scr,ChargeAugmentationType,scr:ChargeAugmentationType,CCC,,0,0,1,,,,A data type for additional information about a charge.,,,,,,
4.2,scr,ChargeCategoryCodeSimpleType,scr:ChargeCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type describing the kinds of apprehension charges,xs,token,xs:token,,,
4.2,scr,ChargeCategoryCodeType,scr:ChargeCategoryCodeType,CSC,,0,0,0,,,,A data type describing the kinds of apprehension charges,scr,ChargeCategoryCodeSimpleType,scr:ChargeCategoryCodeSimpleType,,,
4.2,scr,ComplexionCategoryCodeSimpleType,scr:ComplexionCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of complexion.,xs,token,xs:token,,,
4.2,scr,ComplexionCategoryCodeType,scr:ComplexionCategoryCodeType,CSC,,0,0,0,,,,A data type for a kind of complexion.,scr,ComplexionCategoryCodeSimpleType,scr:ComplexionCategoryCodeSimpleType,,,
4.2,scr,ConfidenceLevelCategoryCodeSimpleType,scr:ConfidenceLevelCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of confidence level.,xs,token,xs:token,,,
4.2,scr,ConfidenceLevelCategoryCodeType,scr:ConfidenceLevelCategoryCodeType,CSC,,0,0,0,,,,A data type for a kind of confidence level.,scr,ConfidenceLevelCategoryCodeSimpleType,scr:ConfidenceLevelCategoryCodeSimpleType,,,
4.2,scr,ConfidenceLevelType,scr:ConfidenceLevelType,CCC,atomic,0,0,0,,,,A data type for detailing the reliability of the associated information.,,,,,,
4.2,scr,ConveyanceCategoryCodeSimpleType,scr:ConveyanceCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of conveyance.,xs,token,xs:token,,,
4.2,scr,ConveyanceCategoryCodeType,scr:ConveyanceCategoryCodeType,CSC,,0,0,0,,,,A data type for a kind of conveyance.,scr,ConveyanceCategoryCodeSimpleType,scr:ConveyanceCategoryCodeSimpleType,,,
4.2,scr,ConveyanceIdentificationCategoryCodeSimpleType,scr:ConveyanceIdentificationCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of conveyance identification.,xs,token,xs:token,,,
4.2,scr,ConveyanceIdentificationCategoryCodeType,scr:ConveyanceIdentificationCategoryCodeType,CSC,,0,0,0,,,,A data type for a kind of conveyance identification.,scr,ConveyanceIdentificationCategoryCodeSimpleType,scr:ConveyanceIdentificationCategoryCodeSimpleType,,,
4.2,scr,ConveyanceIDIssuingJurisdictionCategoryCodeSimpleType,scr:ConveyanceIDIssuingJurisdictionCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type describing the kinds of jurisdictions issuing Conveyance registrations,xs,token,xs:token,,,
4.2,scr,ConveyanceIDIssuingJurisdictionCategoryCodeType,scr:ConveyanceIDIssuingJurisdictionCategoryCodeType,CSC,,0,0,0,,,,A data type describing the kinds of jurisdictions issuing Conveyance registrations,scr,ConveyanceIDIssuingJurisdictionCategoryCodeSimpleType,scr:ConveyanceIDIssuingJurisdictionCategoryCodeSimpleType,,,
4.2,scr,CountrySubdivisionCategoryCodeSimpleType,scr:CountrySubdivisionCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a COUNTRY SUBDIVISION TYPE.,xs,token,xs:token,,,
4.2,scr,CountrySubdivisionCategoryCodeType,scr:CountrySubdivisionCategoryCodeType,CSC,,0,0,0,,,,A data type for a COUNTRY SUBDIVISION TYPE.,scr,CountrySubdivisionCategoryCodeSimpleType,scr:CountrySubdivisionCategoryCodeSimpleType,,,
4.2,scr,DepartureCategoryCodeSimpleType,scr:DepartureCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of departure.,xs,token,xs:token,,,
4.2,scr,DepartureCategoryCodeType,scr:DepartureCategoryCodeType,CSC,,0,0,0,,,,A data type for a kind of departure.,scr,DepartureCategoryCodeSimpleType,scr:DepartureCategoryCodeSimpleType,,,
