Release,TypeNS,TypeName,Definition,ContentStyle,SimpleQualifiedType,ParentQualifiedType,IsMetadata,IsAdapter,IsAugmentation,Keywords,ExampleContent,UsageInfo,QualifiedType
3.0,xs,token,A data type for tokenized strings.,S,scr:BenefitDocumentStatusCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cyfs:ChildSupportEnforcementCaseTransferCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:RoadwayMainlineSideRoadNumberLanesCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:RoadwayLightingCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cyfs:ChildSupportInsuranceCoverageCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:ConfidenceLevelCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:ChargeCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:DrugInvolvementSuspicionCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,itcodes:DutyTaxPaymentMethodCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:DriverViolationCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:RoadwayPavementLongitudinalMarkingEdgeLinePresenceCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,have-codes:EOCPlanCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ansi_d20:TitleStatusCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:EnrollmentCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,have-codes:SecurityStatusCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cyfs:TribalCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:EntertainmentDeviceCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ncic:TYPACodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:PersonEyewearCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cbrncl:AnalysisResultStatusCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ncic:VMACodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cbrncl:SecondaryInspectionKindCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ncic:TYPCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,j:EngineDisplacementUnitCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:EntryStatusFoundCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cbrncl:TraversalOperatingModeCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,have-codes:EOCStatusCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ncic:EPDCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cbrncl:EquationKindCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cbrncl:SealVerificationStatusCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,itcodes:SealVerificationStatusCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:EscortReasonCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:SecuritiesGeneralCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,have-codes:EMSOffloadStatusCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ncic:ECRCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cyfs:EducationalAdjustmentCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:ApprovalStatusCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,itcodes:ApportionmentQualifierCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:EntryStatusCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ansi_d20:DriverLicenseMedicalSelfCertificationCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,biom:PersonImageCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:DriverLicenseEndorsementsCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cyfs:AssessmentRecommendedCourseOfActionCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,niem-xs:token,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,j:DriverLicenseHMEThreatCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cbrn:TokenListSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:DriverLicenseJurisdictionOtherCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ucr:ArresteeWeaponCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ansi_d20:DriverLicenseMedicalCertificationRestrictionCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,itcodes:TransportMeansCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ansi_d20:DriverLicenseMedicalCertificationStatusCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:SecuritySystemStatusCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
