Release,TypeNamespacePrefix,TypeName,QualifiedType,PropertyNamespacePrefix,PropertyName,QualifiedProperty,MinOccurs,MaxOccurs,Definition,SequenceNumber
3.1,it,TransportMeansType,it:TransportMeansType,it,TransportMeansName,it:TransportMeansName,0,unbounded,,10
3.1,it,TransportMeansType,it:TransportMeansType,it,TransportMeansConveyanceReferenceIdentification,it:TransportMeansConveyanceReferenceIdentification,0,unbounded,,20
3.1,it,TransportMeansType,it:TransportMeansType,it,TransportMeansFirstArrival,it:TransportMeansFirstArrival,0,unbounded,,30
3.1,it,TransportMeansType,it:TransportMeansType,it,TransportMeansCategoryText,it:TransportMeansCategoryText,0,unbounded,,70
3.1,it,TransportMeansType,it:TransportMeansType,it,TransportMeansIdentification,it:TransportMeansIdentification,0,unbounded,,80
3.1,it,TransportMeansType,it:TransportMeansType,it,TransportMeansBorderCrossingIdentification,it:TransportMeansBorderCrossingIdentification,0,unbounded,,90
3.1,it,TransportMeansType,it:TransportMeansType,it,TransportMeansBorderCrossingName,it:TransportMeansBorderCrossingName,0,unbounded,,100
3.1,it,TransportMeansType,it:TransportMeansType,it,TransportMeansOperator,it:TransportMeansOperator,0,unbounded,,110
3.1,it,TransportMeansType,it:TransportMeansType,it,TransportMeansOwner,it:TransportMeansOwner,0,unbounded,,120
3.1,it,TransportMeansType,it:TransportMeansType,it,TransportContractDocument,it:TransportContractDocument,0,unbounded,,130
3.1,it,TransportMeansType,it:TransportMeansType,it,TransportMeansArrival,it:TransportMeansArrival,0,unbounded,,303
3.1,it,TransportMeansType,it:TransportMeansType,it,TransportMeansConveyance,it:TransportMeansConveyance,0,unbounded,,304
3.1,it,TransportMeansType,it:TransportMeansType,it,TransportMeansDeparture,it:TransportMeansDeparture,0,unbounded,,305
3.1,it,TransportMeansType,it:TransportMeansType,it,TransportMeansItinerary,it:TransportMeansItinerary,0,unbounded,,400
3.1,it,TransportMeansType,it:TransportMeansType,it,TransportMeansModeOfTransportation,it:TransportMeansModeOfTransportation,0,unbounded,,420
3.1,it,TransportMeansType,it:TransportMeansType,cbrn,RemarkText,cbrn:RemarkText,0,unbounded,,430
3.1,it,TransportMeansType,it:TransportMeansType,it,TransportMeansAugmentationPoint,it:TransportMeansAugmentationPoint,0,unbounded,,9999
3.1,scr,TravelDocumentType,scr:TravelDocumentType,scr,RoleOfDocument,scr:RoleOfDocument,0,unbounded,,10
3.1,scr,TravelDocumentType,scr:TravelDocumentType,scr,TravelDocumentReceivedDate,scr:TravelDocumentReceivedDate,0,unbounded,,1390
3.1,scr,TravelDocumentType,scr:TravelDocumentType,scr,TravelDocumentRequestedDate,scr:TravelDocumentRequestedDate,0,unbounded,,1400
3.1,scr,TravelDocumentType,scr:TravelDocumentType,scr,TravelDocumentRefusedDate,scr:TravelDocumentRefusedDate,0,unbounded,,1410
3.1,scr,TravelDocumentType,scr:TravelDocumentType,scr,CountryNameID,scr:CountryNameID,0,unbounded,,1430
3.1,scr,TravelDocumentType,scr:TravelDocumentType,scr,CountrySubdivisionNameID,scr:CountrySubdivisionNameID,0,unbounded,,1440
3.1,scr,TravelDocumentType,scr:TravelDocumentType,scr,TravelDocumentCodeAbstract,scr:TravelDocumentCodeAbstract,0,unbounded,,1460
3.1,scr,TravelDocumentType,scr:TravelDocumentType,scr,TravelDocumentAugmentationPoint,scr:TravelDocumentAugmentationPoint,0,unbounded,,9999
3.1,scr,TravelModeType,scr:TravelModeType,scr,TravelModeCategoryDescriptionText,scr:TravelModeCategoryDescriptionText,0,unbounded,,3390
3.1,scr,TravelModeType,scr:TravelModeType,scr,TravelModeCategory,scr:TravelModeCategory,0,unbounded,,3400
3.1,scr,TravelModeType,scr:TravelModeType,scr,TravelModeAugmentationPoint,scr:TravelModeAugmentationPoint,0,unbounded,,9999
3.1,cbrn,TraversalType,cbrn:TraversalType,cbrn,ConveyanceID,cbrn:ConveyanceID,0,unbounded,,1
3.1,cbrn,TraversalType,cbrn:TraversalType,cbrn,TraversalID,cbrn:TraversalID,0,unbounded,,2
3.1,cbrn,TraversalType,cbrn:TraversalType,cbrn,TraversalBeginDateTime,cbrn:TraversalBeginDateTime,0,unbounded,,3
3.1,cbrn,TraversalType,cbrn:TraversalType,cbrn,TraversalEndDateTime,cbrn:TraversalEndDateTime,0,unbounded,,4
3.1,cbrn,TraversalType,cbrn:TraversalType,cbrn,TraversalOperatingMode,cbrn:TraversalOperatingMode,0,unbounded,,5
3.1,cbrn,TraversalType,cbrn:TraversalType,cbrn,DetectionEventData,cbrn:DetectionEventData,0,unbounded,,6
3.1,cbrn,TraversalType,cbrn:TraversalType,cbrn,ConveyanceBoundForCode,cbrn:ConveyanceBoundForCode,0,unbounded,,7
3.1,cbrn,TraversalType,cbrn:TraversalType,cbrn,TraversalAugmentationPoint,cbrn:TraversalAugmentationPoint,0,unbounded,,9999
3.1,cyfs,TreatmentAugmentationType,cyfs:TreatmentAugmentationType,cyfs,Juvenile,cyfs:Juvenile,0,unbounded,,1
3.1,cyfs,TreatmentAugmentationType,cyfs:TreatmentAugmentationType,cyfs,TreatmentApproximateLengthText,cyfs:TreatmentApproximateLengthText,0,unbounded,,2
3.1,cyfs,TreatmentAugmentationType,cyfs:TreatmentAugmentationType,cyfs,TreatmentAssessment,cyfs:TreatmentAssessment,0,unbounded,,3
3.1,cyfs,TreatmentAugmentationType,cyfs:TreatmentAugmentationType,cyfs,TreatmentFocusText,cyfs:TreatmentFocusText,0,unbounded,,4
3.1,cyfs,TreatmentAugmentationType,cyfs:TreatmentAugmentationType,cyfs,Therapist,cyfs:Therapist,0,unbounded,,5
3.1,cyfs,TreatmentAugmentationType,cyfs:TreatmentAugmentationType,cyfs,TreatmentGoalDescriptionText,cyfs:TreatmentGoalDescriptionText,0,unbounded,,6
3.1,cyfs,TreatmentAugmentationType,cyfs:TreatmentAugmentationType,cyfs,TreatmentProgram,cyfs:TreatmentProgram,0,unbounded,,7
3.1,cyfs,TreatmentAugmentationType,cyfs:TreatmentAugmentationType,cyfs,TreatmentProgress,cyfs:TreatmentProgress,0,unbounded,,8
3.1,cyfs,TreatmentAugmentationType,cyfs:TreatmentAugmentationType,cyfs,TreatmentRecommendationDescriptionText,cyfs:TreatmentRecommendationDescriptionText,0,unbounded,,9
3.1,cyfs,TreatmentAugmentationType,cyfs:TreatmentAugmentationType,cyfs,TreatmentReferral,cyfs:TreatmentReferral,0,unbounded,,10
3.1,cyfs,TreatmentAugmentationType,cyfs:TreatmentAugmentationType,cyfs,TreatmentSupervisorEntity,cyfs:TreatmentSupervisorEntity,0,unbounded,,11
3.1,j,TreatmentAugmentationType,j:TreatmentAugmentationType,j,PrescribedMedicationName,j:PrescribedMedicationName,0,unbounded,,13
3.1,j,TreatmentAugmentationType,j:TreatmentAugmentationType,j,PrescribedMedicationReasonText,j:PrescribedMedicationReasonText,0,unbounded,,14
3.1,j,TreatmentAugmentationType,j:TreatmentAugmentationType,j,PrescriptionOrderFollowedIndicator,j:PrescriptionOrderFollowedIndicator,0,unbounded,,15
3.1,j,TreatmentAugmentationType,j:TreatmentAugmentationType,j,PsychiatricDisorderIndicator,j:PsychiatricDisorderIndicator,0,unbounded,,16
3.1,j,TreatmentAugmentationType,j:TreatmentAugmentationType,j,PsychologicalDisorderIndicator,j:PsychologicalDisorderIndicator,0,unbounded,,17
3.1,j,TreatmentAugmentationType,j:TreatmentAugmentationType,j,PhysiologicalDisorderIndicator,j:PhysiologicalDisorderIndicator,0,unbounded,,18
3.1,j,TreatmentAugmentationType,j:TreatmentAugmentationType,j,TreatmentDiagnosisText,j:TreatmentDiagnosisText,0,unbounded,,19
3.1,j,TreatmentAugmentationType,j:TreatmentAugmentationType,j,PersonTreatmentFee,j:PersonTreatmentFee,0,unbounded,,20
3.1,j,TreatmentAugmentationType,j:TreatmentAugmentationType,j,TreatmentIndicator,j:TreatmentIndicator,0,unbounded,,21
3.1,nc,TreatmentType,nc:TreatmentType,nc,TreatmentText,nc:TreatmentText,0,unbounded,,10
3.1,nc,TreatmentType,nc:TreatmentType,nc,TreatmentProvider,nc:TreatmentProvider,0,unbounded,,20
3.1,nc,TreatmentType,nc:TreatmentType,nc,Person,nc:Person,0,unbounded,,30
3.1,nc,TreatmentType,nc:TreatmentType,nc,TreatmentAugmentationPoint,nc:TreatmentAugmentationPoint,0,unbounded,,9999
3.1,em,TriagePatientCountType,em:TriagePatientCountType,em,TriageGreenQuantity,em:TriageGreenQuantity,0,unbounded,,1
3.1,em,TriagePatientCountType,em:TriagePatientCountType,em,TriageBlackQuantity,em:TriageBlackQuantity,0,unbounded,,2
3.1,em,TriagePatientCountType,em:TriagePatientCountType,em,TriageYellowQuantity,em:TriageYellowQuantity,0,unbounded,,3
3.1,em,TriagePatientCountType,em:TriagePatientCountType,em,TriageRedQuantity,em:TriageRedQuantity,0,unbounded,,4
3.1,em,TriagePatientCountType,em:TriagePatientCountType,em,TriagePatientCountAugmentationPoint,em:TriagePatientCountAugmentationPoint,0,unbounded,,9999
3.1,biom,Type2CrossReferenceIdentificationListType,biom:Type2CrossReferenceIdentificationListType,biom,Type2CrossReferenceIdentification,biom:Type2CrossReferenceIdentification,0,98,,1
3.1,biom,Type2CrossReferenceIdentificationListType,biom:Type2CrossReferenceIdentificationListType,biom,Type2CrossReferenceIdentificationListAugmentationPoint,biom:Type2CrossReferenceIdentificationListAugmentationPoint,0,unbounded,,9999
3.1,it,UCRType,it:UCRType,it,TraderDeclarationReferenceID,it:TraderDeclarationReferenceID,0,unbounded,,307
3.1,it,UCRType,it:UCRType,it,UCRAugmentationPoint,it:UCRAugmentationPoint,0,unbounded,,9999
3.1,it,UNDGContactType,it:UNDGContactType,it,UNDGContactIdentification,it:UNDGContactIdentification,0,unbounded,,313
3.1,it,UNDGContactType,it:UNDGContactType,it,UNDGContactIDCategory,it:UNDGContactIDCategory,0,unbounded,,314
3.1,it,UNDGContactType,it:UNDGContactType,it,RoleOfParty,it:RoleOfParty,0,unbounded,,315
3.1,it,UNDGContactType,it:UNDGContactType,it,UNDGContactAugmentationPoint,it:UNDGContactAugmentationPoint,0,unbounded,,9999
3.1,mo,UnitCommandOrSupportRelationshipAssociationType,mo:UnitCommandOrSupportRelationshipAssociationType,mo,UnitCommandOrSupportRelationshipAssociationForceManagementID,mo:UnitCommandOrSupportRelationshipAssociationForceManagementID,0,unbounded,,1
3.1,mo,UnitCommandOrSupportRelationshipAssociationType,mo:UnitCommandOrSupportRelationshipAssociationType,mo,UnitCommandOrSupportRelationshipCommandingUnit,mo:UnitCommandOrSupportRelationshipCommandingUnit,0,1,,2
3.1,mo,UnitCommandOrSupportRelationshipAssociationType,mo:UnitCommandOrSupportRelationshipAssociationType,mo,UnitCommandOrSupportRelationshipSubordinateUnit,mo:UnitCommandOrSupportRelationshipSubordinateUnit,0,1,,3
3.1,mo,UnitCommandOrSupportRelationshipAssociationType,mo:UnitCommandOrSupportRelationshipAssociationType,mo,UnitCommandOrSupportRelationshipCategoryAbstract,mo:UnitCommandOrSupportRelationshipCategoryAbstract,0,1,,4
3.1,mo,UnitCommandOrSupportRelationshipAssociationType,mo:UnitCommandOrSupportRelationshipAssociationType,mo,UnitCommandOrSupportRelationshipAssociationAugmentationPoint,mo:UnitCommandOrSupportRelationshipAssociationAugmentationPoint,0,unbounded,,9999
3.1,mo,UnitType,mo:UnitType,mo,OrganizationUniqueID,mo:OrganizationUniqueID,0,unbounded,,1
3.1,mo,UnitType,mo:UnitType,mo,UnitIdentificationCodeID,mo:UnitIdentificationCodeID,0,unbounded,,2
3.1,mo,UnitType,mo:UnitType,mo,UnitName,mo:UnitName,0,unbounded,,3
3.1,mo,UnitType,mo:UnitType,mo,UnitShortName,mo:UnitShortName,0,unbounded,,4
3.1,mo,UnitType,mo:UnitType,mo,UnitTypeCodeText,mo:UnitTypeCodeText,0,unbounded,,5
3.1,mo,UnitType,mo:UnitType,mo,UnitPresentLocation,mo:UnitPresentLocation,0,unbounded,,6
3.1,mo,UnitType,mo:UnitType,mo,UnitPointOfContact,mo:UnitPointOfContact,0,unbounded,,7
3.1,mo,UnitType,mo:UnitType,mo,UnitMetadata,mo:UnitMetadata,0,unbounded,,17
3.1,mo,UnitType,mo:UnitType,mo,UnitGeopoliticalAffiliationAbstract,mo:UnitGeopoliticalAffiliationAbstract,0,unbounded,,27
3.1,mo,UnitType,mo:UnitType,mo,CourseAngleDegreesMeasure,mo:CourseAngleDegreesMeasure,0,unbounded,,37
3.1,mo,UnitType,mo:UnitType,mo,UnitOperationalStatusAbstract,mo:UnitOperationalStatusAbstract,0,unbounded,,47
3.1,mo,UnitType,mo:UnitType,mo,UnitStatusQualifierAbstract,mo:UnitStatusQualifierAbstract,0,unbounded,,57
3.1,mo,UnitType,mo:UnitType,mo,UnitReinforcementAbstract,mo:UnitReinforcementAbstract,0,unbounded,,67
3.1,mo,UnitType,mo:UnitType,nc,SpeedMeasure,nc:SpeedMeasure,0,unbounded,,77
3.1,mo,UnitType,mo:UnitType,mo,UnitAugmentationPoint,mo:UnitAugmentationPoint,0,unbounded,,9999
3.1,it,UnloadingLocationType,it:UnloadingLocationType,it,UnloadingLocationDate,it:UnloadingLocationDate,0,unbounded,,308
3.1,it,UnloadingLocationType,it:UnloadingLocationType,it,CargoWarehouseDate,it:CargoWarehouseDate,0,unbounded,,310
3.1,it,UnloadingLocationType,it:UnloadingLocationType,it,CargoWarehouseIdentification,it:CargoWarehouseIdentification,0,unbounded,,311
3.1,it,UnloadingLocationType,it:UnloadingLocationType,it,NotifyParty,it:NotifyParty,0,unbounded,,312
3.1,it,UnloadingLocationType,it:UnloadingLocationType,it,UnloadingLocationCategory,it:UnloadingLocationCategory,0,unbounded,,322
3.1,it,UnloadingLocationType,it:UnloadingLocationType,it,UnloadingLocationAugmentationPoint,it:UnloadingLocationAugmentationPoint,0,unbounded,,9999
3.1,nc,UnsignedIntegerRangeType,nc:UnsignedIntegerRangeType,nc,RangeMinimumUnsignedIntegerValue,nc:RangeMinimumUnsignedIntegerValue,0,unbounded,,10
3.1,nc,UnsignedIntegerRangeType,nc:UnsignedIntegerRangeType,nc,RangeMaximumUnsignedIntegerValue,nc:RangeMaximumUnsignedIntegerValue,0,unbounded,,10
3.1,nc,UnsignedIntegerRangeType,nc:UnsignedIntegerRangeType,nc,UnsignedIntegerRangeAugmentationPoint,nc:UnsignedIntegerRangeAugmentationPoint,0,unbounded,,9999
3.1,nc,UTMCoordinateType,nc:UTMCoordinateType,nc,UTMCoordinateID,nc:UTMCoordinateID,0,unbounded,,10
3.1,nc,UTMCoordinateType,nc:UTMCoordinateType,nc,UTMEastingValue,nc:UTMEastingValue,1,1,,30
3.1,nc,UTMCoordinateType,nc:UTMCoordinateType,nc,UTMNorthingValue,nc:UTMNorthingValue,1,1,,60
3.1,nc,UTMCoordinateType,nc:UTMCoordinateType,nc,UTMZoneNumeric,nc:UTMZoneNumeric,0,unbounded,,9000
3.1,nc,UTMCoordinateType,nc:UTMCoordinateType,nc,UTMHemisphere,nc:UTMHemisphere,0,unbounded,,9010
3.1,nc,UTMCoordinateType,nc:UTMCoordinateType,nc,GeographicDatum,nc:GeographicDatum,0,unbounded,,9020
3.1,nc,UTMCoordinateType,nc:UTMCoordinateType,nc,UTMCoordinateAugmentationPoint,nc:UTMCoordinateAugmentationPoint,0,unbounded,,9999
3.1,it,ValuationAdjustmentType,it:ValuationAdjustmentType,it,ValuationAdjustmentPercent,it:ValuationAdjustmentPercent,0,unbounded,,316
3.1,it,ValuationAdjustmentType,it:ValuationAdjustmentType,it,ValuationAdditionsCode,it:ValuationAdditionsCode,0,unbounded,,318
3.1,it,ValuationAdjustmentType,it:ValuationAdjustmentType,it,ValuationAdjustmentAmount,it:ValuationAdjustmentAmount,0,unbounded,,328
3.1,it,ValuationAdjustmentType,it:ValuationAdjustmentType,it,ValuationAdjustmentAugmentationPoint,it:ValuationAdjustmentAugmentationPoint,0,unbounded,,9999
3.1,em,ValueType,em:ValueType,em,ValueText,em:ValueText,0,unbounded,,1
3.1,em,ValueType,em:ValueType,em,ValueListURNText,em:ValueListURNText,0,unbounded,,2
3.1,em,ValueType,em:ValueType,em,ValueAugmentationPoint,em:ValueAugmentationPoint,0,unbounded,,9999
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehicleInvoiceDate,j:VehicleInvoiceDate,0,unbounded,,10
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehicleWantedIndicator,j:VehicleWantedIndicator,0,unbounded,,10
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,Lessor,j:Lessor,0,unbounded,,10
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehicleGarage,j:VehicleGarage,0,unbounded,,10
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehicleGarageIndicator,j:VehicleGarageIndicator,0,unbounded,,10
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehicleInvoiceIdentification,j:VehicleInvoiceIdentification,0,unbounded,,10
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehicleVINAText,j:VehicleVINAText,0,unbounded,,10
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehicleShipDate,j:VehicleShipDate,0,unbounded,,10
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,Lessee,j:Lessee,0,unbounded,,10
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehiclePaperMCOIssuedIndicator,j:VehiclePaperMCOIssuedIndicator,0,unbounded,,10
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehicleGrossAxleWeightRatingMeasure,j:VehicleGrossAxleWeightRatingMeasure,0,unbounded,,10
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehicleNominalTonRateMeasure,j:VehicleNominalTonRateMeasure,0,unbounded,,10
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehicleTaxableAmount,j:VehicleTaxableAmount,0,unbounded,,10
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehicleEmissionInspectionQuantity,j:VehicleEmissionInspectionQuantity,0,unbounded,,90
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehicleEmissionInspection,j:VehicleEmissionInspection,0,unbounded,,100
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehicleOwnershipNICB,j:VehicleOwnershipNICB,0,unbounded,,110
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehiclePartOrAccessoryIndicator,j:VehiclePartOrAccessoryIndicator,0,unbounded,,140
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehicleBrand,j:VehicleBrand,0,unbounded,,150
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehicleSafetyInspection,j:VehicleSafetyInspection,0,unbounded,,150
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehicleBrander,j:VehicleBrander,0,unbounded,,160
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehicleUse,j:VehicleUse,0,unbounded,,170
3.1,scr,VehicleAugmentationType,scr:VehicleAugmentationType,scr,ConveyanceIdentificationCategoryCode,scr:ConveyanceIdentificationCategoryCode,0,unbounded,,220
3.1,j,VehicleAugmentationType,j:VehicleAugmentationType,j,VehicleTitle,j:VehicleTitle,0,unbounded,,350
3.1,scr,VehicleAugmentationType,scr:VehicleAugmentationType,scr,VehicleCategoryCodeText,scr:VehicleCategoryCodeText,0,unbounded,,1200
3.1,scr,VehicleAugmentationType,scr:VehicleAugmentationType,scr,VehicleSubjectCategoryCodeText,scr:VehicleSubjectCategoryCodeText,0,unbounded,,1210
3.1,scr,VehicleAugmentationType,scr:VehicleAugmentationType,scr,ConveyanceCategory,scr:ConveyanceCategory,0,unbounded,,1210
3.1,scr,VehicleAugmentationType,scr:VehicleAugmentationType,scr,ConveyanceIDIssuingJurisdiction,scr:ConveyanceIDIssuingJurisdiction,0,unbounded,,1220
3.1,j,VehicleBranderType,j:VehicleBranderType,nc,RoleOfOrganization,nc:RoleOfOrganization,0,unbounded,,5
3.1,j,VehicleBranderType,j:VehicleBranderType,j,VehicleBranderIdentification,j:VehicleBranderIdentification,0,unbounded,,10
3.1,j,VehicleBranderType,j:VehicleBranderType,j,VehicleBranderCategory,j:VehicleBranderCategory,0,unbounded,A kind of brander of a vehicle.,20
3.1,j,VehicleBranderType,j:VehicleBranderType,j,VehicleBranderAugmentationPoint,j:VehicleBranderAugmentationPoint,0,unbounded,,9999
3.1,j,VehicleBrandType,j:VehicleBrandType,j,VehicleBrandDamagePercentageCategory,j:VehicleBrandDamagePercentageCategory,0,unbounded,,30
3.1,j,VehicleBrandType,j:VehicleBrandType,j,VehicleBrandDate,j:VehicleBrandDate,0,unbounded,,40
3.1,j,VehicleBrandType,j:VehicleBrandType,j,VehicleBrander,j:VehicleBrander,0,unbounded,,50
3.1,j,VehicleBrandType,j:VehicleBrandType,j,VehicleBrandSalvagePercent,j:VehicleBrandSalvagePercent,0,unbounded,,60
3.1,j,VehicleBrandType,j:VehicleBrandType,j,VehicleBrandDesignation,j:VehicleBrandDesignation,0,unbounded,,70
3.1,j,VehicleBrandType,j:VehicleBrandType,j,VehicleBrandVehicleDisposition,j:VehicleBrandVehicleDisposition,0,unbounded,,90
3.1,j,VehicleBrandType,j:VehicleBrandType,j,VehicleBrandVehicleSourceName,j:VehicleBrandVehicleSourceName,0,unbounded,,100
3.1,j,VehicleBrandType,j:VehicleBrandType,j,VehicleBrandAugmentationPoint,j:VehicleBrandAugmentationPoint,0,unbounded,,9999
3.1,j,VehicleEmissionInspectionType,j:VehicleEmissionInspectionType,j,VehicleInspectionEmissionCertificationIdentification,j:VehicleInspectionEmissionCertificationIdentification,0,unbounded,,10
3.1,j,VehicleEmissionInspectionType,j:VehicleEmissionInspectionType,j,VehicleInspectionEmissionPassIndicator,j:VehicleInspectionEmissionPassIndicator,0,unbounded,,20
3.1,j,VehicleEmissionInspectionType,j:VehicleEmissionInspectionType,j,VehicleEmissionInspectionAugmentationPoint,j:VehicleEmissionInspectionAugmentationPoint,0,unbounded,,9999
3.1,j,VehicleInspectionType,j:VehicleInspectionType,j,VehicleInspectionAddress,j:VehicleInspectionAddress,0,unbounded,,10
3.1,j,VehicleInspectionType,j:VehicleInspectionType,j,VehicleInspectionInspectorIdentification,j:VehicleInspectionInspectorIdentification,0,unbounded,,20
3.1,j,VehicleInspectionType,j:VehicleInspectionType,j,VehicleInspectionJurisdictionAuthority,j:VehicleInspectionJurisdictionAuthority,0,unbounded,,40
3.1,j,VehicleInspectionType,j:VehicleInspectionType,j,VehicleInspectionSmogCertificate,j:VehicleInspectionSmogCertificate,0,unbounded,An indication of whether or not a vehicle has a current smog certificate.,50
